Liczba sygnalów: 2
Program tworzacy: JazzRecorder 2.5 - [Wykres ciagly]
Plik zródlowy: C:/Documents and Settings/admin/Desktop/fm/zofia_jogurt_kalib_2.jazz
Data tworzenia: 14/05/2019
Czas tworzenia: 09:01:55.930
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
no	Eye_X	Eye_Y
1203	1045	1878
1204	1046	1878
1205	1046	1878
1206	1045	1878
1207	1045	1878
1208	1045	1878
1209	1045	1877
1210	1045	1878
1211	1045	1878
1212	1044	1878
1213	1044	1878
1214	1043	1878
1215	1043	1879
1216	1043	1880
1217	1043	1880
1218	1044	1880
1219	1044	1880
1220	1045	1880
1221	1045	1879
1222	1047	1879
1223	1047	1880
1224	1046	1879
1225	1046	1879
1226	1044	1880
1227	1044	1880
1228	1044	1879
1229	1044	1880
1230	1044	1880
1231	1044	1880
1232	1045	1881
1233	1045	1881
1234	1045	1879
1235	1045	1880
1236	1045	1880
1237	1044	1879
1238	1044	1879
1239	1044	1880
1240	1044	1880
1241	1044	1880
1242	1044	1881
1243	1044	1881
1244	1044	1882
1245	1044	1882
1246	1044	1882
1247	1044	1881
1248	1044	1882
1249	1044	1882
1250	1043	1882
1251	1043	1883
1252	1044	1884
1253	1044	1884
1254	1044	1884
1255	1044	1884
1256	1045	1883
1257	1045	1883
1258	1045	1883
1259	1045	1882
1260	1045	1882
1261	1045	1882
1262	1045	1882
1263	1045	1882
1264	1044	1883
1265	1045	1883
1266	1045	1883
1267	1045	1884
1268	1044	1883
1269	1044	1883
1270	1044	1884
1271	1045	1884
1272	1045	1885
1273	1044	1885
1274	1043	1885
1275	1044	1886
1276	1044	1887
1277	1044	1888
1278	1044	1888
1279	1043	1889
1280	1043	1890
1281	1043	1892
1282	1043	1893
1283	1042	1893
1284	1042	1893
1285	1042	1894
1286	1042	1895
1287	1042	1896
1288	1042	1896
1289	1043	1897
1290	1043	1898
1291	1044	1900
1292	1044	1900
1293	1044	1902
1294	1043	1903
1295	1044	1903
1296	1044	1905
1297	1044	1907
1298	1044	1909
1299	1044	1910
1300	1044	1911
1301	1044	1913
1302	1044	1916
1303	1043	1918
1304	1044	1921
1305	1044	1923
1306	1044	1925
1307	1045	1929
1308	1045	1933
1309	1046	1936
1310	1047	1939
1311	1048	1942
1312	1049	1945
1313	1050	1949
1314	1051	1952
1315	1052	1956
1316	1053	1958
1317	1054	1961
1318	1056	1965
1319	1057	1970
1320	1058	1973
1321	1060	1976
1322	1062	1979
1323	1064	1983
1324	1066	1986
1325	1068	1990
1326	1070	1993
1327	1072	1996
1328	1074	2000
1329	1077	2006
1330	1079	2012
1331	1081	2016
1332	1082	2022
1333	1083	2028
1334	1084	2034
1335	1086	2040
1336	1086	2045
1337	1086	2050
1338	1085	2053
1339	1085	2058
1340	1085	2063
1341	1084	2066
1342	1084	2068
1343	1083	2071
1344	1083	2075
1345	1082	2077
1346	1083	2079
1347	1082	2081
1348	1082	2083
1349	1082	2086
1350	1083	2088
1351	1083	2090
1352	1083	2092
1353	1083	2093
1354	1083	2096
1355	1083	2097
1356	1083	2097
1357	1083	2099
1358	1082	2100
1359	1083	2100
1360	1083	2100
1361	1082	2102
1362	1082	2103
1363	1081	2104
1364	1082	2105
1365	1081	2105
1366	1081	2106
1367	1080	2107
1368	1081	2108
1369	1080	2108
1370	1081	2109
1371	1081	2110
1372	1081	2111
1373	1081	2114
1374	1081	2114
1375	1081	2115
1376	1081	2117
1377	1082	2119
1378	1082	2121
1379	1082	2123
1380	1082	2125
1381	1081	2126
1382	1081	2128
1383	1081	2130
1384	1080	2131
1385	1081	2132
1386	1080	2132
1387	1080	2133
1388	1080	2134
1389	1079	2134
1390	1079	2135
1391	1078	2135
1392	1078	2137
1393	1077	2137
1394	1077	2138
1395	1076	2139
1396	1076	2139
1397	1076	2140
1398	1075	2140
1399	1074	2140
1400	1074	2141
1401	1073	2142
1402	1071	2143
1403	1070	2143
1404	1068	2143
1405	1067	2143
1406	1066	2143
1407	1065	2143
1408	1064	2142
1409	1063	2141
1410	1062	2140
1411	1061	2140
1412	1061	2139
1413	1060	2139
1414	1059	2139
1415	1058	2138
1416	1058	2137
1417	1057	2136
1418	1057	2135
1419	1057	2133
1420	1056	2131
1421	1056	2129
1422	1056	2127
1423	1056	2125
1424	1056	2123
1425	1055	2122
1426	1055	2121
1427	1056	2119
1428	1056	2117
1429	1056	2115
1430	1056	2113
1431	1057	2111
1432	1057	2108
1433	1057	2105
1434	1056	2102
1435	1056	2099
1436	1056	2097
1437	1055	2095
1438	1056	2093
1439	1055	2091
1440	1054	2088
1441	1054	2086
1442	1054	2084
1443	1054	2082
1444	1053	2080
1445	1053	2077
1446	1052	2075
1447	1052	2072
1448	1052	2072
1449	1051	2070
1450	1051	2067
1451	1051	2065
1452	1051	2062
1453	1051	2060
1454	1051	2058
1455	1050	2056
1456	1049	2053
1457	1049	2051
1458	1048	2049
1459	1048	2048
1460	1047	2046
1461	1046	2045
1462	1045	2043
1463	1044	2040
1464	1044	2039
1465	1044	2037
1466	1044	2035
1467	1043	2033
1468	1041	2031
1469	1041	2030
1470	1041	2029
1471	1041	2028
1472	1040	2027
1473	1040	2026
1474	1039	2025
1475	1039	2024
1476	1039	2023
1477	1039	2021
1478	1039	2020
1479	1039	2018
1480	1039	2017
1481	1039	2016
1482	1039	2015
1483	1038	2012
1484	1038	2011
1485	1038	2008
1486	1037	2007
1487	1036	2006
1488	1036	2004
1489	1036	2003
1490	1035	2002
1491	1034	2002
1492	1033	2000
1493	1032	1999
1494	1032	1998
1495	1031	1996
1496	1031	1994
1497	1030	1992
1498	1030	1990
1499	1030	1989
1500	1030	1987
1501	1031	1987
1502	1031	1985
1503	1031	1985
1504	1031	1984
1505	1032	1983
1506	1032	1982
1507	1032	1981
1508	1032	1980
1509	1031	1979
1510	1031	1978
