Liczba sygnalów: 3
Program tworzacy: JazzRecorder 2.5
Plik zródlowy: C:/Documents and Settings/admin/Desktop/kalib2_wojtek.jazz
Data tworzenia: 9/04/2019
Czas tworzenia: 09:16:29.817
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
Numer sygnalu 3	microphone	1000	8000	unsigned int	16	NoCalib
no	Eye_X	Eye_Y	Mic
22453	1307	2412	2133
22454	1306	2412	2049
22455	1306	2412	2055
22456	1306	2412	2078
22457	1305	2412	2137
22458	1306	2412	2180
22459	1306	2412	2057
22460	1306	2413	1834
22461	1307	2412	2203
22462	1308	2412	1912
22463	1308	2413	2123
22464	1307	2412	2111
22465	1307	2412	2120
22466	1307	2413	1763
22467	1306	2412	2144
22468	1307	2412	1779
22469	1306	2412	2136
22470	1307	2412	1965
22471	1306	2412	2148
22472	1307	2412	2089
22473	1307	2413	1970
22474	1307	2412	2077
22475	1307	2413	2066
22476	1306	2413	2052
22477	1306	2413	1950
22478	1305	2413	2096
22479	1304	2412	1951
22480	1303	2411	2019
22481	1304	2411	2048
22482	1304	2411	2007
22483	1303	2411	2154
22484	1303	2410	1861
22485	1302	2410	2184
22486	1303	2411	2142
22487	1303	2412	2099
22488	1304	2412	1887
22489	1304	2413	1945
22490	1304	2413	2184
22491	1304	2413	2135
22492	1305	2414	1925
22493	1306	2413	2155
22494	1306	2413	2125
22495	1306	2413	1874
22496	1307	2414	1945
22497	1307	2413	2069
22498	1307	2413	2029
22499	1306	2413	1772
22500	1306	2413	2108
22501	1305	2414	2151
22502	1305	2414	1966
22503	1305	2414	1908
22504	1305	2415	2050
22505	1304	2415	2085
22506	1304	2415	2095
22507	1305	2414	1981
22508	1305	2414	2094
22509	1305	2414	1984
22510	1305	2414	2049
22511	1305	2413	2021
22512	1305	2412	2086
22513	1305	2413	2186
22514	1306	2413	2102
22515	1306	2413	1999
22516	1306	2413	2225
22517	1306	2413	2031
22518	1306	2413	1985
22519	1306	2414	1947
22520	1305	2414	2135
22521	1305	2414	1994
22522	1305	2414	2010
22523	1305	2414	1970
22524	1305	2414	1976
22525	1306	2414	1994
22526	1306	2414	2221
22527	1307	2414	2052
22528	1307	2414	2105
22529	1308	2414	1760
22530	1307	2413	2165
22531	1308	2414	2157
22532	1307	2414	2142
22533	1307	2414	2077
22534	1308	2414	1948
22535	1307	2414	2048
22536	1307	2413	2024
22537	1306	2414	2080
22538	1306	2414	2112
22539	1306	2414	2159
22540	1306	2413	2062
22541	1305	2413	2051
22542	1305	2413	2004
22543	1304	2413	2207
22544	1304	2413	1988
22545	1304	2413	2079
22546	1304	2413	2205
22547	1304	2412	2019
22548	1305	2413	2084
22549	1306	2413	1871
22550	1306	2413	2186
22551	1306	2412	2071
22552	1307	2412	1888
22553	1306	2412	2019
22554	1306	2412	2032
22555	1306	2413	2045
22556	1306	2413	1973
22557	1305	2413	2165
22558	1305	2413	1890
22559	1305	2414	2070
22560	1305	2414	2000
22561	1305	2414	2045
22562	1305	2415	1856
22563	1305	2415	2229
22564	1305	2415	2015
22565	1305	2414	1986
22566	1306	2415	2114
22567	1306	2414	1920
22568	1306	2413	1943
22569	1306	2414	2164
22570	1305	2414	2037
22571	1305	2413	1914
22572	1306	2413	2231
22573	1305	2413	1996
22574	1305	2413	1821
22575	1304	2412	1930
22576	1304	2413	2002
22577	1305	2413	1981
22578	1305	2413	2153
22579	1304	2413	1975
22580	1304	2413	2028
22581	1304	2413	2056
22582	1304	2413	1927
22583	1304	2414	2169
22584	1304	2414	1991
22585	1304	2413	2121
22586	1305	2413	2011
22587	1305	2414	2118
22588	1305	2414	1650
22589	1305	2414	2054
22590	1304	2414	1929
22591	1304	2414	1964
22592	1304	2414	1951
22593	1305	2414	1951
22594	1304	2413	2161
22595	1304	2413	2130
22596	1304	2413	2285
22597	1304	2413	2081
22598	1305	2413	2027
22599	1305	2413	1941
22600	1305	2413	2071
22601	1304	2413	2168
22602	1305	2413	2114
22603	1305	2413	1882
22604	1305	2413	1897
22605	1304	2413	1781
22606	1304	2412	2167
22607	1303	2412	2081
22608	1302	2412	2022
22609	1303	2412	1804
22610	1303	2412	1969
22611	1303	2412	2007
22612	1303	2412	2123
22613	1303	2412	2016
22614	1304	2412	2206
22615	1304	2413	2085
22616	1305	2413	2051
22617	1304	2413	1950
22618	1304	2413	2195
22619	1304	2413	2279
22620	1303	2413	2170
22621	1303	2413	1987
22622	1302	2413	2077
22623	1303	2413	1919
22624	1303	2412	1940
22625	1303	2412	1887
22626	1303	2413	2178
22627	1303	2413	1789
22628	1303	2413	2029
22629	1302	2414	1994
22630	1303	2414	1993
22631	1303	2414	1920
22632	1303	2414	2243
22633	1303	2414	2159
22634	1304	2414	2042
22635	1304	2414	1913
22636	1303	2413	2158
22637	1304	2412	2111
22638	1304	2412	1987
22639	1304	2412	1761
22640	1305	2412	2180
22641	1305	2413	2177
22642	1304	2413	2078
22643	1305	2412	1812
22644	1306	2413	2102
22645	1306	2414	2117
22646	1306	2413	2250
22647	1306	2414	1873
22648	1306	2414	1981
22649	1306	2413	1918
22650	1307	2413	2118
22651	1307	2414	1946
22652	1307	2413	2001
22653	1306	2413	1993
22654	1306	2414	1964
22655	1308	2414	1917
22656	1307	2414	2099
22657	1307	2415	1925
22658	1307	2415	2053
22659	1307	2414	1872
22660	1306	2414	2052
22661	1307	2414	2184
22662	1306	2414	2038
22663	1306	2414	2111
22664	1305	2414	2021
22665	1305	2413	2061
22666	1305	2413	2044
22667	1304	2412	2056
22668	1305	2413	1856
22669	1305	2413	2193
22670	1306	2413	1951
22671	1305	2412	1951
22672	1305	2413	1869
22673	1306	2413	2208
22674	1305	2413	2060
22675	1306	2414	1815
22676	1306	2413	2081
22677	1305	2413	2132
22678	1305	2412	1867
22679	1305	2412	1954
22680	1305	2412	2228
22681	1305	2412	2013
22682	1305	2412	1880
22683	1305	2412	2027
22684	1305	2412	2149
22685	1305	2413	1953
22686	1305	2413	2018
22687	1305	2413	2139
22688	1305	2413	2307
22689	1305	2413	1992
22690	1306	2414	2021
22691	1306	2414	1975
22692	1306	2415	2192
22693	1306	2415	1982
22694	1306	2415	1853
22695	1306	2416	2136
22696	1305	2416	2085
22697	1306	2415	1956
22698	1306	2415	2075
22699	1305	2415	2131
22700	1306	2415	1935
22701	1305	2415	1756
22702	1305	2415	2105
22703	1305	2414	2034
22704	1305	2414	1968
22705	1305	2414	1873
22706	1305	2414	2198
22707	1304	2413	1908
22708	1304	2413	1997
22709	1304	2413	1998
22710	1305	2413	2111
22711	1304	2414	1997
22712	1305	2414	2165
22713	1304	2414	1985
22714	1303	2415	2108
22715	1304	2415	2110
22716	1303	2414	2119
22717	1303	2415	2004
22718	1303	2415	1877
22719	1303	2415	1897
22720	1303	2415	2004
22721	1303	2415	1901
22722	1303	2415	2076
22723	1302	2415	2045
22724	1303	2415	2046
22725	1303	2414	2058
22726	1303	2415	2149
22727	1304	2414	2149
22728	1303	2414	1973
22729	1304	2414	2092
22730	1304	2415	2077
22731	1305	2415	2032
22732	1305	2415	1950
22733	1305	2416	1863
22734	1305	2415	1916
22735	1305	2416	1980
22736	1306	2416	1986
22737	1305	2415	1979
22738	1306	2415	2083
22739	1306	2414	1862
22740	1306	2414	1866
22741	1306	2413	1982
22742	1305	2413	2318
22743	1305	2412	2157
22744	1306	2412	2045
22745	1306	2412	2124
22746	1306	2412	2006
22747	1305	2412	2047
22748	1305	2411	1920
22749	1305	2412	2064
22750	1305	2411	2057
22751	1304	2411	2020
22752	1304	2411	2113
22753	1304	2410	2029
22754	1304	2411	2073
22755	1304	2412	1939
22756	1303	2413	1876
22757	1304	2413	2058
22758	1304	2413	2039
22759	1305	2414	1989
22760	1305	2415	2038
22761	1305	2415	1923
22762	1306	2414	1979
22763	1306	2413	1993
22764	1307	2414	2021
22765	1306	2414	2111
22766	1306	2414	2047
22767	1306	2413	2041
22768	1306	2413	2090
22769	1305	2413	2043
22770	1305	2414	2087
22771	1305	2415	1900
22772	1305	2414	2198
22773	1306	2415	1927
22774	1305	2415	2016
22775	1305	2415	2112
22776	1305	2415	1918
22777	1305	2415	2011
22778	1305	2415	1885
22779	1305	2415	1983
22780	1305	2414	2048
22781	1305	2414	2131
22782	1305	2414	2057
22783	1305	2415	2066
22784	1306	2415	2113
22785	1306	2414	2024
22786	1306	2414	2174
22787	1306	2414	1861
22788	1307	2415	2171
22789	1307	2415	1965
22790	1307	2415	1791
22791	1306	2414	1860
22792	1306	2413	1945
22793	1306	2414	1881
22794	1305	2413	2086
22795	1306	2413	2079
22796	1305	2413	2065
22797	1303	2413	2093
22798	1303	2414	2002
22799	1304	2413	2075
22800	1304	2414	2075
22801	1304	2413	2180
22802	1304	2414	2155
22803	1304	2413	2029
22804	1305	2413	1995
22805	1306	2413	2055
22806	1306	2414	1971
22807	1307	2414	1968
22808	1307	2415	1972
22809	1307	2416	2096
22810	1307	2415	1911
22811	1306	2417	2093
22812	1306	2418	2083
22813	1305	2417	2083
22814	1305	2417	2071
22815	1304	2417	1939
22816	1304	2416	2119
22817	1303	2417	2109
22818	1304	2416	2099
22819	1304	2416	1995
22820	1304	2415	2031
22821	1304	2414	1956
22822	1304	2414	2111
22823	1305	2414	2028
22824	1305	2414	2105
22825	1305	2413	2026
22826	1305	2414	1895
22827	1305	2414	1928
22828	1306	2414	1924
22829	1305	2414	2052
22830	1306	2413	2064
22831	1306	2413	2063
22832	1306	2413	2050
22833	1307	2413	2045
22834	1307	2412	2160
22835	1306	2412	2117
22836	1306	2413	2055
22837	1307	2413	2093
22838	1307	2414	2106
22839	1306	2413	1885
22840	1306	2413	2065
22841	1305	2414	2002
22842	1305	2414	2089
22843	1307	2414	1878
22844	1306	2413	1906
22845	1306	2414	1984
22846	1306	2414	1992
22847	1306	2415	2075
22848	1307	2415	2112
22849	1307	2414	1898
22850	1308	2414	2061
22851	1307	2414	2085
22852	1307	2414	2192
22853	1307	2413	1948
22854	1308	2414	2024
22855	1307	2413	1911
22856	1308	2413	1907
22857	1308	2413	1930
22858	1308	2413	2172
22859	1308	2413	2050
22860	1308	2413	1910
22861	1308	2413	1988
22862	1308	2414	2056
22863	1307	2414	2233
22864	1307	2415	2084
22865	1306	2415	1949
22866	1306	2415	2071
22867	1305	2415	2095
22868	1305	2416	1935
22869	1306	2416	1982
22870	1306	2416	2046
22871	1306	2415	2153
22872	1306	2415	1877
22873	1307	2415	1950
22874	1307	2416	1975
22875	1307	2415	2196
22876	1306	2415	2144
22877	1307	2414	1996
22878	1306	2414	2026
22879	1307	2414	2001
22880	1307	2414	2135
22881	1307	2414	2142
22882	1308	2413	2151
22883	1309	2413	2019
22884	1310	2413	2085
22885	1311	2414	2084
22886	1311	2414	2057
22887	1312	2414	1936
22888	1312	2413	1989
22889	1313	2413	2009
22890	1313	2412	2091
22891	1313	2412	2032
22892	1312	2412	2038
22893	1312	2411	2210
22894	1312	2411	1998
22895	1311	2410	1947
22896	1311	2411	2049
22897	1310	2411	2112
22898	1310	2411	2133
22899	1309	2412	1871
22900	1309	2411	2040
22901	1309	2412	1952
22902	1310	2412	2192
22903	1309	2413	1822
22904	1310	2413	2127
22905	1309	2413	1988
22906	1309	2414	2072
22907	1310	2414	1984
22908	1310	2413	1945
22909	1311	2413	2171
22910	1310	2413	2065
22911	1310	2412	2177
22912	1310	2410	2042
22913	1311	2411	1974
22914	1310	2411	2153
22915	1311	2411	2136
22916	1311	2413	1759
22917	1310	2413	2021
22918	1310	2412	2134
22919	1310	2413	2107
22920	1310	2415	2004
22921	1310	2413	1899
22922	1310	2414	2089
22923	1310	2414	2034
22924	1309	2413	1909
22925	1309	2412	1978
22926	1310	2414	2120
22927	1310	2413	2187
22928	1310	2413	1884
22929	1309	2413	1945
22930	1309	2413	2181
22931	1309	2413	2138
22932	1309	2412	2048
22933	1308	2413	2012
22934	1308	2412	1928
22935	1307	2412	2066
22936	1307	2413	2093
22937	1308	2413	2072
22938	1308	2413	1976
22939	1308	2413	1906
22940	1309	2413	2115
22941	1309	2412	2038
22942	1309	2413	2010
22943	1309	2413	2175
22944	1309	2413	2193
22945	1309	2413	1989
22946	1309	2414	2024
22947	1309	2413	1965
22948	1309	2413	2235
22949	1308	2414	1897
22950	1308	2413	1995
22951	1309	2413	2020
22952	1310	2413	2078
22953	1309	2413	2011
22954	1308	2412	1787
22955	1308	2412	1918
22956	1308	2413	1883
22957	1309	2412	2241
22958	1309	2413	2253
22959	1308	2412	1942
22960	1307	2412	1989
22961	1308	2411	1980
22962	1308	2412	2256
22963	1309	2413	1768
22964	1309	2413	1981
22965	1309	2413	1958
22966	1309	2413	2313
22967	1310	2413	2036
22968	1310	2413	2021
22969	1310	2413	2095
22970	1309	2413	2269
22971	1309	2413	1842
22972	1309	2413	2273
22973	1309	2413	1975
22974	1308	2414	2071
22975	1308	2413	2081
22976	1307	2413	2127
22977	1307	2413	2165
22978	1306	2413	2017
22979	1306	2413	2083
22980	1306	2413	1733
22981	1306	2413	2248
22982	1306	2412	2367
22983	1306	2413	2414
22984	1307	2413	2032
22985	1308	2412	2239
22986	1308	2412	2352
22987	1309	2412	1725
22988	1309	2412	1976
22989	1309	2413	2541
22990	1309	2414	1953
22991	1309	2414	2087
22992	1309	2414	2306
22993	1308	2415	1906
22994	1308	2415	1924
22995	1307	2415	2277
22996	1308	2415	1830
22997	1309	2415	816
22998	1309	2414	2081
22999	1310	2415	1210
23000	1311	2416	2397
23001	1311	2415	2201
23002	1311	2414	1409
23003	1311	2414	2330
23004	1310	2414	1819
23005	1310	2415	2177
23006	1309	2414	2067
23007	1309	2413	2531
23008	1308	2412	1861
23009	1309	2412	1912
23010	1310	2412	2391
23011	1310	2413	2649
23012	1310	2412	1889
23013	1310	2411	2124
23014	1310	2412	1643
23015	1310	2412	1417
23016	1310	2411	2129
23017	1309	2412	2181
23018	1309	2412	2191
23019	1309	2413	2647
23020	1309	2413	1656
23021	1310	2413	2121
23022	1310	2413	2027
23023	1310	2413	1975
23024	1310	2414	2235
23025	1310	2414	2131
23026	1310	2413	2179
23027	1310	2413	2034
23028	1310	2413	2326
23029	1310	2412	1811
23030	1310	2413	1858
23031	1310	2413	1992
23032	1310	2413	1598
23033	1310	2413	2234
23034	1310	2413	2172
23035	1310	2413	2201
23036	1310	2413	2217
23037	1310	2413	2081
23038	1310	2414	2178
23039	1310	2413	1762
23040	1309	2413	1418
23041	1309	2414	1774
23042	1308	2414	2448
23043	1307	2413	2168
23044	1306	2413	2300
23045	1305	2413	2027
23046	1305	2413	2202
23047	1304	2413	2428
23048	1304	2413	1919
23049	1303	2412	1667
23050	1302	2412	2171
23051	1303	2413	2336
23052	1303	2413	1942
23053	1302	2412	2227
23054	1302	2412	1881
23055	1303	2412	1601
23056	1303	2412	1687
23057	1304	2411	2065
23058	1304	2412	2163
23059	1304	2411	2105
23060	1304	2411	1756
23061	1305	2411	2080
23062	1305	2412	1762
23063	1304	2412	1719
23064	1304	2411	2274
23065	1303	2412	2297
23066	1304	2411	2419
23067	1303	2411	1754
23068	1302	2411	2498
23069	1302	2411	1737
23070	1302	2411	1920
23071	1302	2411	1787
23072	1302	2411	2231
23073	1301	2411	2305
23074	1301	2411	1549
23075	1301	2412	2311
23076	1301	2412	1803
23077	1301	2412	1799
23078	1301	2412	2077
23079	1301	2411	1932
23080	1301	2411	2035
23081	1302	2411	2446
23082	1302	2411	1842
23083	1302	2411	1747
23084	1303	2410	2086
23085	1304	2411	2166
23086	1304	2411	2139
23087	1304	2410	2044
23088	1305	2410	1671
23089	1304	2410	2202
23090	1304	2409	2016
23091	1303	2409	2103
23092	1303	2408	1721
23093	1302	2408	1861
23094	1302	2408	1877
23095	1301	2409	2023
23096	1301	2410	2290
23097	1301	2411	1980
23098	1301	2412	2267
23099	1302	2412	1894
23100	1302	2413	1865
23101	1302	2413	1859
23102	1302	2413	2076
23103	1302	2413	2374
23104	1303	2412	2022
23105	1303	2412	2310
23106	1303	2412	2150
23107	1303	2412	2135
23108	1302	2411	1785
23109	1303	2411	1898
23110	1303	2411	2144
23111	1302	2411	1914
23112	1302	2412	1847
23113	1303	2412	1841
23114	1303	2411	2371
23115	1303	2411	2090
23116	1303	2412	1873
23117	1303	2413	2173
23118	1302	2413	2190
23119	1303	2413	2184
23120	1303	2413	1861
23121	1302	2413	2269
23122	1302	2414	2075
23123	1303	2415	2151
23124	1303	2415	1759
23125	1303	2414	2118
23126	1304	2415	2151
23127	1304	2415	2004
23128	1304	2415	1772
23129	1304	2415	1577
23130	1303	2415	1972
23131	1303	2415	2111
23132	1302	2415	1879
23133	1302	2415	1901
23134	1302	2415	2254
23135	1302	2415	1949
23136	1302	2416	2000
23137	1302	2416	2232
23138	1302	2415	1882
23139	1302	2416	1756
23140	1302	2416	2209
23141	1302	2416	1916
23142	1302	2416	1731
23143	1302	2415	2201
23144	1301	2415	1894
23145	1301	2416	2102
23146	1301	2415	2243
23147	1301	2415	2067
23148	1301	2415	1849
23149	1301	2415	2179
23150	1301	2417	1983
23151	1301	2417	1959
23152	1301	2417	2051
23153	1301	2417	2169
23154	1300	2417	2100
23155	1299	2419	2047
23156	1300	2419	1972
23157	1300	2420	2131
23158	1300	2419	2097
23159	1300	2420	1965
23160	1299	2419	2087
23161	1299	2419	2198
23162	1299	2419	1876
23163	1300	2418	1960
23164	1300	2420	1898
23165	1300	2418	2160
23166	1299	2418	2084
23167	1298	2418	2140
23168	1298	2418	1955
23169	1298	2419	2077
23170	1298	2420	2113
23171	1297	2420	2085
23172	1298	2419	2196
23173	1297	2420	1786
23174	1297	2421	2197
23175	1298	2420	1944
23176	1299	2420	2062
23177	1299	2419	1914
23178	1299	2418	2201
23179	1298	2419	1941
23180	1298	2419	2085
23181	1297	2419	2116
23182	1298	2419	2031
23183	1297	2421	1862
23184	1297	2421	2087
23185	1296	2421	2110
23186	1296	2421	1974
23187	1296	2420	2101
23188	1297	2421	2091
23189	1297	2421	1898
23190	1297	2421	2067
23191	1297	2420	2117
23192	1298	2420	2004
23193	1298	2420	2035
23194	1298	2419	2262
23195	1298	2420	1957
23196	1298	2420	2127
23197	1297	2421	1961
23198	1296	2420	1913
23199	1296	2420	2091
23200	1297	2421	2080
23201	1296	2422	2206
23202	1296	2422	2067
23203	1296	2422	2174
23204	1297	2422	1977
23205	1298	2422	2072
23206	1298	2422	1906
23207	1298	2422	2152
23208	1297	2422	1996
23209	1297	2422	2030
23210	1298	2421	2038
23211	1297	2421	2082
23212	1296	2421	1945
23213	1297	2420	1948
23214	1297	2421	2133
23215	1297	2421	2020
23216	1298	2421	2080
23217	1298	2421	2006
23218	1297	2421	2077
23219	1298	2421	2066
23220	1298	2421	1990
23221	1297	2421	1910
23222	1298	2421	2072
23223	1297	2421	1903
23224	1297	2421	1911
23225	1296	2421	1979
23226	1296	2421	2198
23227	1296	2422	2175
23228	1295	2422	1977
23229	1295	2422	2139
23230	1295	2422	2099
23231	1294	2423	1938
23232	1294	2423	1982
23233	1295	2423	2067
23234	1295	2422	2060
23235	1294	2421	1974
23236	1295	2422	2072
23237	1295	2421	1936
23238	1294	2420	2107
23239	1294	2420	2300
23240	1294	2420	2013
23241	1294	2421	1941
23242	1294	2420	1855
23243	1294	2420	1930
23244	1293	2420	2039
23245	1292	2421	2338
23246	1293	2422	2401
23247	1292	2421	1914
23248	1292	2421	1972
23249	1293	2421	1574
23250	1292	2421	2293
23251	1292	2421	1865
23252	1293	2422	2306
23253	1293	2421	1926
23254	1294	2420	1697
23255	1293	2421	1911
23256	1293	2421	2127
23257	1293	2421	2275
23258	1293	2421	2318
23259	1292	2422	1772
23260	1292	2422	1935
23261	1292	2422	2219
23262	1291	2422	1957
23263	1292	2422	1804
23264	1291	2421	2047
23265	1291	2421	2072
23266	1291	2422	1830
23267	1291	2421	1985
23268	1291	2421	2153
23269	1290	2421	2818
23270	1290	2421	1296
23271	1290	2421	2232
23272	1291	2421	1576
23273	1292	2421	1940
23274	1291	2420	1867
23275	1291	2419	2489
23276	1291	2419	2770
23277	1292	2418	1756
23278	1292	2418	2186
23279	1293	2418	1145
23280	1293	2418	1306
23281	1292	2419	2479
23282	1293	2418	1753
23283	1293	2418	3925
23284	1293	2418	543
23285	1293	2418	3096
23286	1294	2417	275
23287	1293	2417	3269
23288	1292	2418	1508
23289	1293	2417	2841
23290	1293	2417	2472
23291	1293	2417	2947
23292	1292	2417	1327
23293	1293	2417	2060
23294	1292	2418	2081
23295	1292	2417	3566
23296	1294	2417	2654
23297	1294	2417	1858
23298	1294	2418	1827
23299	1294	2419	2719
23300	1295	2419	1084
23301	1295	2419	1872
23302	1295	2419	1708
23303	1295	2420	3153
23304	1294	2421	2116
23305	1293	2421	2851
23306	1293	2421	1289
23307	1294	2420	2902
23308	1294	2420	914
23309	1293	2420	1521
23310	1293	2421	2110
23311	1294	2420	1294
23312	1296	2419	2896
23313	1297	2419	1225
23314	1297	2420	2364
23315	1297	2420	1375
23316	1297	2421	2041
23317	1297	2421	3498
23318	1297	2420	1776
23319	1296	2420	2896
23320	1295	2419	1735
23321	1294	2420	1029
23322	1294	2419	1546
23323	1295	2418	2497
23324	1295	2419	2581
23325	1295	2418	1399
23326	1295	2417	1678
23327	1296	2417	748
23328	1296	2417	2375
23329	1297	2417	1284
23330	1297	2418	3359
23331	1298	2418	1987
23332	1298	2418	3493
23333	1297	2419	962
23334	1297	2418	1866
23335	1297	2418	2569
23336	1296	2419	3166
23337	1296	2418	1435
23338	1296	2417	1814
23339	1295	2417	2394
23340	1295	2416	2139
23341	1295	2415	2337
23342	1296	2415	2121
23343	1297	2416	2748
23344	1296	2416	1830
23345	1297	2416	1410
23346	1296	2416	1426
23347	1297	2416	2484
23348	1296	2416	2857
23349	1296	2416	2724
23350	1296	2417	2526
23351	1295	2416	2112
23352	1295	2417	1896
23353	1295	2417	1742
23354	1295	2417	2996
23355	1295	2418	1668
23356	1295	2418	2916
23357	1295	2419	1412
23358	1295	2418	504
23359	1295	2418	2276
23360	1295	2418	2306
23361	1295	2417	1825
23362	1295	2417	2341
23363	1295	2417	375
23364	1295	2417	2542
23365	1295	2417	2311
23366	1296	2418	2002
23367	1295	2418	2236
23368	1296	2419	2196
23369	1296	2419	1937
23370	1296	2420	2488
23371	1297	2419	2700
23372	1298	2419	2452
23373	1298	2419	2367
23374	1298	2418	1188
23375	1298	2418	1581
23376	1298	2417	1208
23377	1298	2417	2075
23378	1298	2416	2345
23379	1298	2417	2748
23380	1297	2417	2182
23381	1297	2417	1926
23382	1297	2417	1821
23383	1298	2418	2370
23384	1297	2418	1398
23385	1297	2417	2686
23386	1297	2417	1456
23387	1296	2416	2540
23388	1297	2416	2271
23389	1297	2416	1715
23390	1297	2416	2270
23391	1297	2416	2732
23392	1298	2417	2419
23393	1298	2418	2122
23394	1298	2418	2227
23395	1298	2419	1930
23396	1299	2420	2200
23397	1298	2419	1601
23398	1299	2419	1746
23399	1299	2419	1905
23400	1298	2420	2482
23401	1298	2420	2221
23402	1298	2419	1907
23403	1298	2419	2070
23404	1299	2418	2453
23405	1299	2418	1837
23406	1299	2418	1327
23407	1299	2418	2436
23408	1299	2417	1771
23409	1299	2417	2425
23410	1299	2416	2657
23411	1299	2416	2017
23412	1298	2417	2123
23413	1298	2418	2079
23414	1298	2418	1420
23415	1297	2418	2370
23416	1297	2418	1671
23417	1297	2419	1570
23418	1298	2420	1986
23419	1297	2421	2320
23420	1297	2419	2093
23421	1297	2419	2481
23422	1297	2419	2245
23423	1297	2420	1935
23424	1297	2419	1876
23425	1298	2419	3032
23426	1298	2419	1199
23427	1298	2418	2501
23428	1299	2419	2356
23429	1299	2420	1628
23430	1300	2420	2329
23431	1300	2420	1772
23432	1300	2420	1996
23433	1300	2420	1845
23434	1301	2420	2003
23435	1300	2420	2234
23436	1301	2419	1615
23437	1300	2419	2207
23438	1300	2419	1594
23439	1301	2420	2014
23440	1301	2419	2225
23441	1300	2419	1760
23442	1300	2419	1667
23443	1300	2419	2142
23444	1299	2420	1807
23445	1299	2420	1832
23446	1299	2419	2133
23447	1298	2419	1757
23448	1298	2420	1705
23449	1299	2420	1542
23450	1299	2421	2264
23451	1299	2420	1741
23452	1299	2420	2670
23453	1299	2420	2442
23454	1299	2420	1910
23455	1300	2420	1869
23456	1301	2419	1732
23457	1300	2419	2245
23458	1300	2418	2561
23459	1300	2418	1654
23460	1299	2419	1528
23461	1299	2419	1704
23462	1299	2418	2658
23463	1299	2419	1626
23464	1298	2420	2055
23465	1298	2420	1992
23466	1297	2421	2411
23467	1297	2421	1871
23468	1297	2421	2179
23469	1297	2421	1821
23470	1297	2422	2324
23471	1297	2422	1939
23472	1296	2421	2251
23473	1296	2421	1984
23474	1297	2421	2165
23475	1297	2421	2235
23476	1296	2421	1857
23477	1296	2421	2384
23478	1296	2420	2176
23479	1296	2419	2052
23480	1296	2419	2200
23481	1297	2419	1947
23482	1297	2418	1851
23483	1297	2418	2377
23484	1297	2418	2340
23485	1297	2418	1842
23486	1298	2419	2242
23487	1298	2419	2001
23488	1298	2419	1970
23489	1297	2420	1893
23490	1297	2420	2280
23491	1298	2420	1820
23492	1298	2420	2292
23493	1298	2420	2224
23494	1298	2421	1851
23495	1297	2419	1933
23496	1298	2420	1892
23497	1298	2419	2121
23498	1298	2419	1863
23499	1298	2420	2156
23500	1298	2419	2063
23501	1298	2419	1856
23502	1298	2418	2040
23503	1299	2418	1778
23504	1299	2418	2108
23505	1298	2418	2056
23506	1298	2418	1911
23507	1298	2418	1918
23508	1297	2418	1847
23509	1297	2418	2012
23510	1297	2419	2142
23511	1296	2419	2000
23512	1296	2419	1942
23513	1297	2420	1892
23514	1297	2419	2441
23515	1298	2420	2119
23516	1299	2420	1562
23517	1299	2420	2405
23518	1299	2420	1709
23519	1299	2420	2141
23520	1299	2420	2411
23521	1300	2420	1844
23522	1298	2421	1943
23523	1297	2421	2364
23524	1297	2421	1899
23525	1297	2421	2413
23526	1298	2421	1928
23527	1298	2420	2033
23528	1298	2420	2197
23529	1298	2421	2173
23530	1299	2421	1951
23531	1300	2420	1870
23532	1300	2420	1936
23533	1300	2419	2249
23534	1301	2420	1940
23535	1302	2420	2119
23536	1301	2419	1801
23537	1301	2418	2023
23538	1301	2418	2231
23539	1301	2419	1886
23540	1301	2419	1990
23541	1301	2420	2072
23542	1301	2420	2006
23543	1300	2420	2013
23544	1300	2421	2237
23545	1300	2421	1770
23546	1300	2421	1873
23547	1301	2420	2147
23548	1301	2420	1955
23549	1300	2419	1904
23550	1300	2419	2049
23551	1300	2419	2130
23552	1300	2419	1888
23553	1300	2419	1947
23554	1300	2419	1986
23555	1300	2419	2115
23556	1301	2419	1984
23557	1302	2420	2099
23558	1301	2419	2066
23559	1301	2420	2119
23560	1300	2420	1999
23561	1301	2420	1936
23562	1300	2420	2252
23563	1300	2420	1863
23564	1301	2420	2050
23565	1300	2420	2246
23566	1300	2421	1615
23567	1299	2420	2067
23568	1300	2420	2082
23569	1300	2420	1908
23570	1299	2419	1969
23571	1299	2419	2172
23572	1299	2418	2019
23573	1298	2418	2003
23574	1299	2417	2107
23575	1299	2418	1858
23576	1299	2418	1992
23577	1298	2417	2066
23578	1298	2418	2085
23579	1297	2418	1930
23580	1298	2418	2188
23581	1298	2419	1930
23582	1298	2419	2043
23583	1298	2418	2349
23584	1298	2419	1980
23585	1298	2419	2002
23586	1298	2419	2232
23587	1299	2420	1967
23588	1298	2420	2047
23589	1299	2420	2046
23590	1299	2420	2187
23591	1299	2420	2054
23592	1299	2420	2097
23593	1299	2420	2022
23594	1299	2420	1926
23595	1300	2420	2119
23596	1300	2420	1991
23597	1299	2421	2026
23598	1299	2421	1952
